,file,speaker,sex,age,nationality,level,code,type,ref,ans,rec,count,C,S,I,D,error,per
6591,0634263,2774,F,95,Chinese,B,RP001,P,안녕하세요 여러분 저는 줄리앙이라고 합니다 프랑스에서 왔습니다 저는 한국 음식과 한국 문화에 관심이 있습니다 고향에서는 혼자 한국어를 공부했습니다 아직 한국어를 잘 못하지만 한국 생활이 재미있을 것 같습니다 여러분과 같이 공부하게 되어 정말 기쁩니다,A N N iEO NG H A S E iO iEO R EO B U N J EO N EU N J U L L I A NG I R A G O H A M N I D A Ph EU R A NG S EU E S EO oA S SS EU M N I D A J EO N EU N A N G U G EU M S I k GG oA A N G U G M U N oA E G oA N S I M I I S SS EU M N I D A G O iA NG E S EO N EU N H O N J A H A N G U G EO R EU L G O NG B U E S SS EU M N I D A A J I k H A N G U G EO R EU L J A L M O Th A J I M A N A N G U G S E NG H oA R I J E M I I SS EU L G EO t G A t SS EU M N I D A iEO R EO B U N G oA G A Th I G O NG B U A G E D OE EO J EO NG M A L G I BB EU M N I D A,A N N iEO NG H A S E iO iEO R EO B U N J EO N EU N J U A N I R A G O H A M N I D A G EU R A S EU E S EO oA S SS EU M N I D A J EO N EU N A N G U EU M S I GG oA A N G U G M U N oA E G oA N S I M I I S SS EU M N I D A G O iA NG E S EO G O iA NG E S EO N EU N H O NG J A A N G U G EO R EU L G O NG B U E S SS EU M N I D A A J I k A N G U G EO R EU L J A L M O Th A JJ I M A N A N G U k S E NG H oA R I J E M I I SS EU L G EO G A t SS EU M N I D A iEO R EO B U G oA G A Th I G O NG B U A E D OE EO J EO NG M A L G I B EU M N D A,"Counter({'C': 220, 'D': 12, 'I': 7, 'S': 6})",220,6,7,12,"deletion of < L >, deletion of < L >, deletion of < I >, substitution of < NG > to < N >, substitution of < Ph > to < G >, deletion of < NG >, deletion of < G >, deletion of < k >, insertion of < G >, insertion of < O >, insertion of < iA >, insertion of < NG >, insertion of < E >, insertion of < S >, insertion of < EO >, substitution of < N > to < NG >, deletion of < H >, deletion of < H >, substitution of < J > to < JJ >, substitution of < G > to < k >, deletion of < t >, deletion of < N >, deletion of < G >, substitution of < BB > to < B >, deletion of < I >",0.07142857142857142
6592,0634299,2774,F,95,Chinese,B,RP002,P,오늘은 한국어 수업이 있어요 수업은 오전 아홉 시에 시작해요 집에서 학교까지 삼십 분이 걸려요 일곱 시에 일어나서 아침을 먹었어요 여덟 시에 집에서 나갔어요 지하철역에 도착했어요 그런데 지갑이 없었어요 다시 집에 갔어요 책상 위에 지갑이 있었어요 지하철역까지 뛰어서 갔어요 학교에 여덟 시 오십 오 분에 도착했어요 수업에 안 늦었지만 정말 힘들었어요,O N EU R EU N H A N G U G EO S U EO B I I SS EO iO S U EO B EU N O J EO N A O p S I E S I J A Kh E iO J I B E S EO H A k GG iO GG A J I S A M S I p B U N I G EO L L iEO iO I L G O p S I E I R EO N A S EO A CHh I M EU L M EO G EO SS EO iO iEO D EO L B S I E J I B E S EO N A G A SS EO iO J I A CHh EO R iEO G E D O CHh A Kh E SS EO iO G EU R EO N D E J I G A B I EO p SS EO SS EO iO D A S I J I B E G A SS EO iO CHh E k SS A NG UI E J I G A B I I SS EO SS EO iO J I A CHh EO R iEO k GG A J I DD UI EO S EO G A SS EO iO H A k GG iO E iEO D EO L B S I O S I M O B U N E D O CHh A Kh E SS EO iO S U EO B E A N N EU J EO t JJ I M A N J EO NG M A L H I M D EU R EO SS EO iO,O N EU R L H A N G U G EO S U EO B I I SS EO iO S U EO G EU N O J EO N A O p S I E S I J A N E iO J I B E S EO H A GG iO GG A J I S A M S I p B U N I G EO L iEO iO I L G O p S I E I R EO N A S EO A CHh I M EU L M EO G EO SS EO iO iEO D EO L S I E J I B E S EO N A G A SS EO iO J I A CHh EO iEO G E D O JJ A G E SS EO iO G EU R EO N D E J I G A M I EO p SS EO SS EO iO D A S I J I B E G A SS EO iO J E k SS A N UI E J I G A M I I SS EO SS EO iO J I A CHh EO R iEO k GG A J I Th UI EO S EO G A SS EO iO H A k GG iO E iEO D EO L S I O S I O B U N EU L D O A N E SS EO iO S U EO B E A N N EU EO JJ I M A N J EO NG M A L H I M D EU R EO SS EO iO,"Counter({'C': 260, 'S': 12, 'D': 10, 'I': 1})",260,12,1,10,"deletion of < EU >, substitution of < N > to < L >, substitution of < B > to < G >, substitution of < Kh > to < N >, deletion of < k >, deletion of < L >, deletion of < B >, deletion of < R >, substitution of < CHh > to < JJ >, substitution of < Kh > to < G >, substitution of < B > to < M >, substitution of < CHh > to < J >, substitution of < NG > to < N >, substitution of < B > to < M >, substitution of < DD > to < Th >, deletion of < B >, deletion of < M >, insertion of < EU >, substitution of < E > to < L >, deletion of < CHh >, substitution of < Kh > to < N >, deletion of < J >, deletion of < t >",0.049342105263157895
6593,0634001,2774,F,95,Chinese,B,RS007,S,금요일이 좋아요 일요일이 좋아요,G EU M iO I R I J O A iO I R iO I R I J O A iO,G EU M iO R I J O A iO I R iO I R I J O A iO,"Counter({'C': 20, 'D': 1})",20,0,0,1,deletion of < I >,0.03636363636363636
6594,0633307,2774,F,95,Chinese,B,RW038,W,부모님,B U M O N I M,B U M O R I,"Counter({'C': 5, 'S': 1, 'D': 1})",5,1,0,1,"substitution of < N > to < R >, deletion of < M >",0.17142857142857143
6595,0633418,2774,F,95,Chinese,B,RW055,W,그림,G EU R I M,G EU NG N I M,"Counter({'C': 4, 'I': 1, 'S': 1})",4,1,1,0,"insertion of < NG >, substitution of < R > to < N >",0.1875
6596,0633449,2774,F,95,Chinese,B,RW061,W,좌석,J oA S EO k,J oA NG S EO k,"Counter({'C': 5, 'I': 1})",5,0,1,0,insertion of < NG >,0.15151515151515152
6597,0633521,2774,F,95,Chinese,B,RW075,W,무늬,M U N euI,M U R euI,"Counter({'C': 3, 'S': 1})",3,1,0,0,substitution of < N > to < R >,0.045454545454545456
6598,0633792,2774,F,95,Chinese,B,RW115,W,맏이,M A D I,M A D EU,"Counter({'C': 3, 'S': 1})",3,1,0,0,substitution of < I > to < EU >,0.1
6599,0633893,2774,F,95,Chinese,B,RW138,W,문안,M U N A N,M U N A k,"Counter({'C': 4, 'S': 1})",4,1,0,0,substitution of < N > to < k >,0.04
6600,0055698,278,F,98,Chinese,A,RP003,P,의사소통 과정 중에서 말하기와 쓰기 같은 표현 기능이 더 중요할까 듣기와 읽기 같은 기능이 더 중요할까 나는 이해 영역이 더 중요하고 특히 듣기가 기본이라고 생각한다 다른 이의 말을 듣고 그 말을 이해해야 의사소통을 계속할 수 있기 때문이다 따라서 진정한 의사소통은 듣기에서부터 시작한다고 주장하고 싶다,euI S A S O Th O NG G oA J EO NG J U NG E S EO M A R H A G I oA SS EU G I G A Th EU N Ph iO iEO N G I N EU NG I D EO J U NG iO A L GG A D EU t GG I oA I k GG I G A Th EU N G I N EU NG I D EO J U NG iO A L GG A N A N EU N I E iEO NG iEO G I D EO J U NG iO A G O Th EU Kh I D EU t GG I G A G I B O N I R A G O S E NG G A Kh A N D A D A R EU N I euI M A R EU L D EU t GG O G EU M A R EU L I E E iA euI S A S O Th O NG EU L G iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J EO NG H A N euI S A S O Th O NG EU N D EU t GG I E S EO B U Th EO S I J A Kh A N D A G O J U J A NG H A G O S I p DD A,euI S A S O Th O NG oA J A N J U NG E S EO B A R A G I oA SS EU G I G A J EU N Ph iEO A N G I R EU NG I EO J U NG iO A L GG A D EU G I oA I GG I G A J EU N I R EU NG I EO J U NG iO A L GG A N A R EU N I E EO NG N iEO G I EO J U NG iO A G O D EU I D EU GG I A G I B U I R A G O S E NG G A Kh A D A D A R EU N I E M A R EU L D EU G O G EU M A R EU L I E E iA euI S A S O Th O NG EU L iE S O Kh A L S U GG I D E M U N I D A D A R A S EO J I N J EO NG H A N euI S A S O Th O NG EU L D EU GG I B U Th EO D GG I E S EO B U Th EO S I J A Kh A D A G O J U J A NG H A G O S I p DD A,"Counter({'C': 224, 'D': 18, 'S': 18, 'I': 7})",224,18,7,18,"deletion of < G >, substitution of < EO > to < A >, substitution of < NG > to < N >, substitution of < M > to < B >, deletion of < H >, substitution of < Th > to < J >, substitution of < iO > to < iEO >, substitution of < iEO > to < A >, substitution of < N > to < R >, deletion of < D >, deletion of < t >, substitution of < GG > to < G >, deletion of < k >, substitution of < Th > to < J >, deletion of < G >, substitution of < N > to < R >, deletion of < D >, substitution of < N > to < R >, substitution of < iEO > to < EO >, insertion of < N >, deletion of < D >, substitution of < Th > to < D >, deletion of < Kh >, deletion of < t >, deletion of < G >, deletion of < O >, substitution of < N > to < U >, deletion of < N >, substitution of < euI > to < E >, deletion of < t >, substitution of < GG > to < G >, deletion of < G >, deletion of < I >, deletion of < t >, substitution of < N > to < L >, insertion of < GG >, insertion of < I >, insertion of < B >, insertion of < U >, insertion of < Th >, insertion of < EO >, substitution of < t > to < D >, deletion of < N >",0.1015406162464986
6601,0055705,278,F,98,Chinese,A,RP004,P,나는 아름다운 색을 사랑한다 예전 우리 유치원 선생님이 주신 색종이 같은 빨간색 보라색 자주색 녹색 이런 색깔을 나는 좋아한다 나는 우리나라 가을 하늘을 사랑한다 나는 오래된 가구의 색을 좋아한다 늙어가는 학자의 희끗희끗한 머리카락을 좋아한다 나는 이른 아침의 새 소리를 좋아하며 봄 시냇물 흐르는 소리를 즐긴다 갈대에 부는 바람 소리를 좋아하며 바다의 파도 소리를 들으면 아직도 가슴이 뛴다,N A N EU N A R EU M D A U N S E G EU L S A R A NG H A N D A iE J EO N U R I iU CHh I uEO N S EO N S E NG N I M I J U S I N S E k JJ O NG I G A Th EU N BB A L G A N S E k B O R A S E k J A J U S E k N O k SS E k I R EO N S E k GG A R EU L N A N EU N J O A A N D A N A N EU N U R I N A R A G A EU L H A N EU R EU L S A R A NG H A N D A N A N EU N O R E D OE N G A G U euI S E G EU L J O A A N D A N EU L G EO G A N EU N H A k JJ A euI H euI GG EU Th euI GG EU Th A N M EO R I Kh A R A G EU R J O A A N D A N A N EU N I R EU N A CHh I M euI S E S O R I R EU L J O A A M iEO B O M S I N E N M U L H EU R EU N EU N S O R I R EU L J EU L G I N D A G A L D E E B U N EU N B A R A M S O R I R EU L J O A A M iEO B A D A euI Ph A D O S O R I R EU L D EU R EU M iEO N A J I k DD O G A S EU M I DD UI N D A,N A EU N A R EU M D A U N S E G EU L J O A N D A J EO N U R I S I EU N S EO N S E NG N I M I J U S I N E J EO NG EU G BB A L G A E EO S E J S E O SS E I EO N S E k G A R EU L A EU L J O A A N D A N A N EU N U R I N A R A G A L H A EU R EU L S A A NG H A N D A N R E D EU N G A G euI S E R EU L G EU L J A A N D A EU G A DD EU A A euI I G G EU Th A N M EO R Kh A R A G EU L J O A A N D A EU I R EO N A CHh I M E S E S EO R M EU L A M iEO N EO M S I M I M U L G EU G EU N S EO R I R EU L J G I N D A G A L E G O R EU B A R EU N S EO R EU L J O A M iEO N B A D A euI Ph A R EO S EO R EU L D I G EU M iEO N A DD O D EU D A,"Counter({'C': 234, 'D': 84, 'S': 39, 'I': 4})",234,39,4,84,"deletion of < N >, deletion of < S >, deletion of < A >, deletion of < R >, deletion of < A >, substitution of < NG > to < J >, substitution of < H > to < O >, deletion of < iE >, deletion of < iU >, substitution of < CHh > to < S >, substitution of < uEO > to < EU >, deletion of < S >, deletion of < k >, substitution of < JJ > to < J >, substitution of < O > to < EO >, deletion of < I >, deletion of < G >, deletion of < A >, deletion of < Th >, substitution of < N > to < G >, deletion of < N >, deletion of < S >, deletion of < k >, deletion of < B >, deletion of < O >, deletion of < R >, substitution of < A > to < EO >, deletion of < k >, deletion of < J >, deletion of < A >, deletion of < U >, deletion of < k >, deletion of < N >, deletion of < k >, deletion of < k >, deletion of < R >, substitution of < GG > to < G >, deletion of < N >, deletion of < N >, substitution of < N > to < L >, deletion of < EU >, deletion of < N >, deletion of < R >, deletion of < A >, deletion of < N >, deletion of < N >, deletion of < EU >, deletion of < O >, substitution of < OE > to < EU >, deletion of < U >, insertion of < R >, insertion of < EU >, insertion of < L >, deletion of < O >, deletion of < N >, deletion of < L >, deletion of < G >, deletion of < EO >, substitution of < N > to < DD >, deletion of < N >, deletion of < H >, deletion of < k >, deletion of < JJ >, deletion of < euI >, deletion of < H >, deletion of < GG >, deletion of < EU >, substitution of < Th > to < I >, substitution of < euI > to < G >, substitution of < GG > to < G >, deletion of < I >, substitution of < R > to < L >, deletion of < A >, deletion of < N >, deletion of < N >, deletion of < N >, substitution of < EU > to < EO >, substitution of < euI > to < E >, substitution of < O > to < EO >, deletion of < I >, substitution of < R > to < M >, deletion of < J >, deletion of < O >, deletion of < A >, substitution of < B > to < N >, substitution of < O > to < EO >, deletion of < N >, substitution of < E > to < M >, substitution of < N > to < I >, deletion of < H >, deletion of < EU >, substitution of < R > to < G >, substitution of < N > to < G >, substitution of < O > to < EO >, deletion of < EU >, deletion of < L >, deletion of < D >, deletion of < E >, substitution of < B > to < G >, substitution of < U > to < O >, substitution of < N > to < R >, deletion of < N >, substitution of < A > to < EU >, substitution of < M > to < N >, deletion of < O >, deletion of < R >, substitution of < I > to < EO >, deletion of < A >, insertion of < N >, substitution of < D > to < R >, substitution of < O > to < EO >, deletion of < O >, deletion of < R >, substitution of < I > to < EO >, substitution of < EU > to < I >, substitution of < R > to < G >, deletion of < J >, deletion of < I >, deletion of < k >, deletion of < G >, deletion of < A >, substitution of < S > to < D >, deletion of < M >, deletion of < I >, deletion of < DD >, deletion of < UI >, deletion of < N >",0.23445732349841938
6602,0055640,278,F,98,Chinese,A,RS050,S,국내선 공항과 국제선 공항이 다르다는 것을 왜 미리 말씀해 주시지 않으셨어요,G U NG N E S EO N G O NG H A NG G oA G U k JJ E S EO N G O NG H A NG I D A R EU D A N EU N G EO S EU L OE M I R I M A L SS EU M H E J U S I J I A N EU S iEO SS EO iO,G U NG N E S EO N G O NG H A NG G oA G U k JJ E S EO N G O NG H A NG I D A R EU D A N EU N G EO S EU L OE M I R I M A L SS EU M H E J U S I J I A N EU S iEO SS EO,"Counter({'C': 71, 'D': 1})",71,0,0,1,deletion of < iO >,0.015706806282722512
6603,0055517,278,F,98,Chinese,A,RW113,W,발등,B A L D EU NG,B A L D EU NG I,"Counter({'C': 6, 'I': 1})",6,0,1,0,insertion of < I >,0.18421052631578946
6604,0071860,377,F,95,Chinese,A,RP003,P,의사소통 과정 중에서 말하기와 쓰기 같은 표현 기능이 더 중요할까 듣기와 읽기 같은 기능이 더 중요할까 나는 이해 영역이 더 중요하고 특히 듣기가 기본이라고 생각한다 다른 이의 말을 듣고 그 말을 이해해야 의사소통을 계속할 수 있기 때문이다 따라서 진정한 의사소통은 듣기에서부터 시작한다고 주장하고 싶다,euI S A S O Th O NG G oA J EO NG J U NG E S EO M A R H A G I oA SS EU G I G A Th EU N Ph iO iEO N G I N EU NG I D EO J U NG iO A L GG A D EU t GG I oA I k GG I G A Th EU N G I N EU NG I D EO J U NG iO A L GG A N A N EU N I E iEO NG iEO G I D EO J U NG iO A G O Th EU Kh I D EU t GG I G A G I B O N I R A G O S E NG G A Kh A N D A D A R EU N I euI M A R EU L D EU t GG O G EU M A R EU L I E E iA euI S A S O Th O NG EU L G iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J EO NG H A N euI S A S O Th O NG EU N D EU t GG I E S EO B U Th EO S I J A Kh A N D A G O J U J A NG H A G O S I p DD A,euI S A S O Th O NG G oA J EO N J U NG E S EO M A R A G I oA SS EU J I G A Th EU N Ph iEO N G I N EU NG I D EO J U NG iO A L GG A D EU G I oA I Kh I G A Th EU N G I N EU NG I D EO J U NG iO A L GG A A N EU N I E EO NG N iEO G I D EO U NG iO A G O Th EU Kh I D EU I G A G I B U N I R A G O S E NG G A Kh A D A D A R EU N I E M A R EU L D EU R O G EU M A R EU L I E E iA euI S A S O Th O NG EU L iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J O NG H A N euI S A S O Th O NG EU L D EU G I E S EO B U Th EO S I J A Kh A D A G O J U J A N A G O S I p DD A,"Counter({'C': 234, 'D': 14, 'S': 12, 'I': 1})",234,12,1,14,"substitution of < NG > to < N >, deletion of < H >, substitution of < G > to < J >, deletion of < iO >, deletion of < t >, substitution of < GG > to < G >, deletion of < k >, substitution of < GG > to < Kh >, deletion of < N >, substitution of < iEO > to < EO >, insertion of < N >, deletion of < J >, deletion of < t >, deletion of < GG >, substitution of < O > to < U >, deletion of < N >, substitution of < euI > to < E >, deletion of < t >, substitution of < GG > to < R >, deletion of < G >, substitution of < EO > to < O >, substitution of < N > to < L >, deletion of < t >, substitution of < GG > to < G >, deletion of < N >, deletion of < NG >, substitution of < H > to < N >",0.06258992805755395
